250,10456,5887,5140,12305,2325,2762,9821,3753,2593,7940,12468,3194,4975,7038,795,8197,4498,4039,10875,9950,12440,3353,10318,567,12490,3487,11027,85,4691,5092,12575,12545,5494,4836,9793,12871,12808,7308,10682,8860,671,9913,10034,10758,5561,1217,8834,6963,2077,3147,3456,3044,202,3265,2472,7796,6690,661,7470,2012,11847,4968,4374,2850,3909,1836,10601,8525,5951,11492,7048,5975,4566,10076,7649,7852,8747,12611,194,6540,4346,9951,454,6042,1488,9216,6643,7218,590,10621,7512,2607,12775,9376,12051,5652,10067,12489,1822,9761
251,7656,1022,1621,6225,2781,3245,8938,8169,6434,12347,4949,1964,10296,9045,3504,9913,2438,12489,2509,4787,10601,192,10188,9930,12768,12383,9055,1333,4568,3356,6963,5208,1453,11436,6027,5186,1518,8888,2913,11215,9202,3069,9945,10792,3270,8967,8552,354,9811,6692,1277,12412,8814,5722,2945,9754,6911,658,11286,2615,10235,1389,10495,12342,12210,8333,4355,6979,8016,8815,1136,2668,6827,1220,4722,10527,7575,12551,3782,7918,12120,344,3052,10763,2419,5108,8045,8749,4784,1475,8315,7598,8164,118,604,1364,5078,5935,7539,8738
252,1801,7656,505,8534,7417,2467,9376,12431,4552,9400,6318,9143,8938,3423,4322,3155,423,8416,10051,5250,1244,5566,5626,11305,5150,11643,2593,8620,2020,4284,92,7251,8798,1259,2484,8770,250,6550,2820,4419,2746,10967,9216,11009,12484,4566,300,11430,8126,2760,5449,10597,12163,1894,10487,11574,9669,588,4347,6440,2391,6922,13088,11924,2762,2236,3314,1714,1980,5128,1140,5732,1621,3426,8628,7306,12372,2491,1482,7698,11285,148,10758,8834,3682,787,295,4421,11656,1475,6908,1313,9939,12891,11752,8912,6643,3900,5650,9793
253,6209,11218,1670,5032,9455,2082,137,1674,7339,2677,4586,7706,6687,344,2249,12210,11769,4552,7430,2020,12244,11565,8211,1162,3799,9143,5005,9180,11150,3976,12852,398,3190,5376,721,11225,6303,8385,10188,1836,11407,10886,9720,5289,11128,5768,3491,4156,12833,8621,12350,5130,9939,2781,12066,1505,2336,2192,9635,10696,10922,7017,12963,4884,2112,9658,5009,12067,8190,10115,10256,11015,10292,12545,10260,11317,11430,2469,12324,9588,6814,11052,12206,627,10999,7095,8814,1845,11184,11158,1029,4325,5202,9591,1271,9963,567,9875,9771,630
254,6462,10085,8162,865,908,8089,11716,8418,4178,12085,1630,5768,4760,6465,4229,4311,9797,12664,1220,8190,12338,4587,1078,6413,129,9678,4120,8266,10886,8345,7339,9328,4556,8593,4856,11582,5226,5704,9878,2726,2918,11509,4825,9777,11014,960,6823,11147,7340,1779,1569,8206,1067,418,8738,9506,11604,5532,11703,2722,10824,6678,6785,7855,5078,5133,10933,877,12444,5771,6183,5140,8622,3909,9114,3557,9055,13017,5064,8283,11865,12974,3044,1784,8874,10015,7571,7430,7544,4764,8621,5652,10211,12372,686,65,359,12272,2754,1840
255,11946,8576,12171,8754,10411,3593,8781,4126,6765,3573,10080,139,5892,5078,12685,2211,8186,3423,5000,3412,7764,4374,2035,2548,9131,2519,8925,4140,11742,784,3610,1502,8505,8456,10865,9614,12489,5887,11442,1164,7276,10883,7817,9553,11446,9508,6956,2928,9913,8414,10286,5687,6357,8136,8959,11150,1201,10117,6911,3916,8726,13065,7042,11829,1868,3721,9195,5208,12379,3069,11338,1229,6584,11495,12247,6509,11371,12807,12938,2413,5009,12517,567,8099,1021,5019,7148,4178,3245,10324,1903,5048,11719,4268,4437,344,5507,132,5516,12108
256,372,2560,8079,5948,8372,12556,4657,5516,6878,12579,1635,2325,12192,3468,7771,1268,10758,1355,4284,7128,6148,1529,4469,5861,2196,4229,4213,5691,22,6159,4421,10165,5394,11857,5897,2063,8951,2058,12256,12277,11506,4109,5433,11731,7508,11019,5120,4474,6183,4199,5491,4482,880,10689,11211,1028,5344,5641,9486,5063,12145,9473,4422,11143,8072,12886,7231,6463,13070,9282,2330,9617,10233,9468,11847,6806,11513,9244,4884,12975,827,10757,7571,12837,287,5540,8616,4332,6320,4587,6525,2828,8882,2383,10709,4556,8456,7162,6793,4619
257,2325,8286,4283,792,10758,4147,5853,9868,12656,10193,6525,10140,4374,10061,7824,466,9683,9286,8169,2762,6453,4496,10914,3926,7430,5393,11211,10692,607,6963,5516,4975,1187,6226,11237,2874,1569,1067,6823,9508,2983,3069,1998,12673,745,4641,10889,1354,9921,11212,2828,344,1584,3682,2232,700,1673,11371,668,10484,3308,10210,5140,11543,1177,3111,4568,2527,743,3475,7539,4880,7398,9787,2457,12586,9524,8961,6833,3326,408,653,5547,10275,1277,7977,8135,12062,7084,8407,4422,10771,1269,5892,10471,9037,11612,4205,10996,10540
258,12073,12836,6999,3864,1964,5819,1177,8525,8068,4747,2263,1758,10389,8621,3454,4229,344,11847,6817,10360,407,9938,12968,6261,2750,3073,9060,11366,12224,6611,12486,6783,11014,8754,5738,2390,5547,3044,4504,12771,6463,10575,11092,9483,431,3356,6571,7171,11721,8558,8314,9543,6327,11543,12938,467,8575,8579,9062,1158,3997,9913,1951,192,12682,10996,9914,8089,8978,6258,567,10657,597,4322,6509,6629,11601,8126,8416,12615,13,746,11590,10715,360,6551,7077,5417,7934,11436,1069,2344,5714,2286,4429,2781,8370,721,1584,6512
259,6973,8749,2325,5854,13091,6963,10127,10647,12440,11271,9913,7552,10033,11724,12079,5573,621,6613,11758,5273,3864,7439,5458,2482,12271,344,2157,11857,4568,9143,11443,8288,4554,2781,4681,8010,3475,10043,4325,9570,10263,8169,7688,3423,2286,9160,12720,3225,8016,4213,5516,5442,7520,5119,3682,7650,1980,8737,4295,11786,539,2282,5515,9306,6960,6267,434,12752,9506,9439,1354,1932,4714,2946,11253,309,4884,4787,6947,10912,5552,4174,8764,10107,7756,5594,550,491,12843,5658,1890,6873,567,237,5513,5092,9181,2330,7426,5108
260,11110,6265,9298,1731,3326,8882,2020,3963,3615,2762,2336,10936,1271,3653,1024,4494,12469,6150,4168,3504,10532,12085,12724,9768,10955,1668,2384,5337,6173,1140,5095,1297,5547,3528,1342,10188,3069,6355,2390,4374,1611,6197,9438,11344,13082,12886,7180,7659,7277,4892,5289,8203,2517,4780,3688,1529,5407,3569,3447,273,8614,12530,13039,12484,4694,4351,4137,9394,10763,11731,5754,8031,3369,11020,1840,10057,10476,4825,4341,2781,11330,2330,1356,11758,430,6951,11705,3441,5108,2407,7571,6933,429,5961,11553,9977,9548,5319,6484,5768
261,8536,9842,6095,295,8716,5861,11286,11135,12994,12300,3547,8650,5140,4888,5849,8723,12033,8731,3487,6540,9919,4798,6888,12447,1985,5224,7335,11560,1858,1584,9957,6284,7487,11320,6992,5023,881,10886,6635,3851,5404,5528,2415,366,5819,12638,13039,9202,1388,5009,7669,6833,6974,9001,2004,9400,4653,9164,12586,2544,12615,1834,7914,7260,12109,12337,10325,2451,12192,9437,5303,8854,2066,4114,627,10797,5734,4962,1127,651,11553,5448,11054,8278,11839,12188,10140,360,5091,4483,1529,4403,7667,2652,321,11573,4419,9046,4364,7571
262,2781,9720,11097,12378,2967,5547,11165,7334,11758,5393,11061,7249,8308,9017,1121,8322,11828,4249,9422,10522,9804,2901,8811,12807,3213,11099,4813,4396,6918,8041,9192,3598,3599,3852,8726,844,7130,6691,708,8089,9683,8633,753,8283,6862,1277,9147,6811,4766,2020,4052,11708,10642,5626,7154,12734,311,2782,4940,12489,9913,5821,3219,8267,3044,6185,7986,320,227,12336,1429,2390,2776,8225,3794,9352,9285,9409,12170,567,11218,5465,5345,12236,9082,1857,3248,7434,886,11716,1298,12463,8786,1163,12986,6525,12383,12515,1725,10121
263,12612,2987,11430,4245,4630,10783,6183,1342,3281,4459,9358,9236,1559,9674,2700,5383,9286,2460,5689,6903,1433,3058,9982,3228,2065,12430,12417,4894,8815,11703,377,9696,2424,567,12575,7584,658,195,5687,8141,1865,344,11574,5780,199,11582,8949,2032,11785,11344,9468,12923,6920,8628,2325,8880,8950,10158,1572,9681,10497,1174,11946,12464,9736,11481,8919,12257,7581,5536,9028,6779,5353,6951,8164,4332,12586,12563,2143,9367,1794,4657,6040,12940,7937,2183,12611,8266,6281,5962,8754,1534,4280,5267,1964,12768,3615,4641,4805,2352
264,11612,1475,8710,3808,9883,4513,1370,1794,3781,4428,6823,12535,12192,11528,4229,7430,6225,7356,1702,2077,588,7001,4419,4680,1138,4350,11828,12062,3433,2220,5140,12338,3682,12125,6540,4727,3977,8010,7852,626,9966,2781,6848,4722,7175,9108,6912,4704,9409,590,4856,11716,4182,5090,1262,10763,3984,9463,8089,3507,2153,2469,11553,11135,7206,11271,169,7941,10626,8259,11565,8164,7552,5977,483,4170,4043,3223,30,10743,12305,1497,8749,11861,5789,6892,7254,1242,6420,5376,816,6421,10544,5491,5347,11543,9335,5516,11670,5233
265,2781,7960,2889,1146,9913,6509,4422,1865,11758,4396,8378,603,1427,7657,9938,6911,11637,8078,11953,6288,8164,2209,3423,8345,344,385,6416,7863,4223,360,165,4056,5336,9342,13010,9232,630,8978,1621,7009,7545,6974,11729,330,8738,5675,12597,11740,2311,2791,6529,10601,4229,1177,12489,1933,8575,5046,65,2610,1362,8190,5911,10216,6963,295,657,9594,2420,9367,9958,2530,6857,3532,1016,12339,8335,12169,10669,4846,3851,7879,4232,8259,4442,9192,4610,11036,294,6129,4120,6755,4975,867,12088,9399,6421,8062,4168,10090
266,8034,8657,7934,3981,3069,10113,4989,3487,1432,10601,13043,402,11771,6617,1050,11573,4783,9781,11513,13065,7470,4657,6355,7320,4952,12507,747,11152,13049,9911,11769,8748,6805,8749,8171,1461,5711,945,11471,12388,3316,8421,1985,9251,6830,10955,9595,12611,9274,11509,12192,10202,11936,590,3799,438,5669,11765,23,12181,12586,1497,12993,10889,5324,1364,5101,10886,865,5728,9509,11163,12108,11489,9888,10098,11607,1697,7315,4039,5887,6963,1047,12188,3557,1008,12347,6624,743,7148,12941,4539,8243,7596,10927,2963,12210,7335,6808,7737
267,12765,11824,10360,7656,7089,9244,8171,5758,1877,10758,2624,5215,4552,7028,5274,10218,344,5267,4749,973,4374,11996,10912,8558,7203,1177,4516,12020,11268,10038,9774,1304,5222,3433,4330,3748,3604,10104,8072,2820,5819,6817,3004,10614,4784,5353,5144,8228,2392,12841,10256,1606,5894,5935,567,12489,8069,5787,12615,5879,13039,4366,430,9769,11857,2722,12224,8033,4286,8273,2325,2783,12647,6315,4284,7995,6413,12611,7106,9072,5700,7807,11028,9720,3626,8666,3069,6048,11443,3040,4151,9600,63,12586,5683,8135,9551,5404,2698,4975
268,8628,7641,4798,30,1277,2352,430,2026,4137,5858,10325,1946,11769,7159,3382,3245,8638,4641,3196,1584,12012,3125,4087,4374,1605,2583,2739,6015,5376,2381,11758,4060,8933,10709,8696,295,7656,4541,3044,1128,1529,6609,621,8326,2853,5763,4565,12771,70,10616,9483,1342,5119,169,11678,3374,8141,5208,466,10813,5986,1616,12427,12062,8062,3393,6936,12481,7487,5897,12938,2112,7335,11264,7571,438,2013,1827,351,10763,4910,303,434,4694,3652,715,4936,5351,6921,7470,11748,6512,1834,4590,8559,8456,8060,4206,10889,5735
269,1783,11490,8913,3601,5887,996,10377,8952,12586,11057,1021,8334,3433,10833,9651,3604,1699,8763,10168,5237,8506,4050,3987,5250,1284,4932,5866,1085,3909,5208,5440,12431,1899,10501,2871,8514,10328,6974,1220,3226,3870,8288,7118,241,7483,12689,7340,10884,3646,4813,567,2020,2546,9104,2406,6890,7335,11092,8020,12515,3615,8117,171,4037,2383,537,8162,5019,11562,6525,1263,9745,13065,7215,6181,8374,11857,11263,11991,5595,11363,7851,10763,4975,5975,6872,3793,2917,2325,6667,2225,9455,12984,8613,12833,6879,10907,3981,523,3490
270,1259,3286,9232,12507,10757,10597,1270,11784,11678,12549,6713,12489,12249,1229,12271,8667,2074,9202,9719,12426,2546,8089,11591,2526,262,4498,7995,7645,9739,9530,2616,11638,4229,11758,7880,1339,5253,7817,8315,854,6936,1430,6064,588,7854,9244,11115,8274,194,2716,10307,10754,7391,4741,2165,4954,12586,1905,5076,12096,4029,11543,12332,4422,4510,3311,10670,6846,9192,12109,8141,8775,7188,11054,11670,697,12864,2493,8219,4174,8135,4891,4627,1026,12848,2335,4232,6958,6138,7954,8749,11225,361,4395,7787,3935,10256,8963,10912,4513
271,8081,2963,11981,5978,2024,8372,8267,11260,2424,4962,11063,6613,7707,5091,9358,1743,7315,588,10225,3308,12489,1758,5806,10888,6212,9521,8320,9032,6388,10633,7249,10107,1229,8192,10450,10735,2762,2459,753,11899,10088,5781,9720,9368,7808,7645,7776,12609,7831,6910,10497,5119,2624,12305,2013,12768,5605,10792,9915,1114,9548,12118,525,8681,10763,2593,10471,2918,11109,9316,8374,4106,4914,10601,5502,11769,590,4229,893,11355,641,12582,11582,3504,11430,11276,12807,7651,12066,905,5055,3418,5861,12993,9125,394,9426,12677,7709,5500
272,3984,5645,5821,10572,11878,1804,2473,12938,1002,1735,11850,3684,9754,9372,1497,5758,2438,6963,5700,11490,9021,3314,9170,9803,10602,311,3479,3245,11919,5833,7391,8945,2026,907,2726,7238,3316,10610,4052,6181,9761,429,13047,6678,12008,6266,9157,5812,10654,5622,4805,8190,11573,4006,10763,3423,2767,5106,1439,3044,9302,10824,1333,11148,10446,9164,4333,4694,12886,4651,2232,1163,2517,2984,7401,3557,143,7192,4421,405,10465,5804,9853,5103,5626,5155,9913,7005,6613,8965,8889,8222,1865,7387,2236,9486,5491,7447,2480,8864
273,194,11982,12105,588,5668,1739,3390,12581,7095,3902,8793,394,11901,7986,7364,4482,519,10440,1569,8860,7549,11659,4512,9086,4653,5420,1207,4854,9345,11582,5516,12271,8609,9121,13038,2053,2187,5626,4566,3945,6613,6823,11440,3311,12847,4206,8089,12508,842,4634,6607,8864,10635,224,7343,3044,2988,2211,6781,1286,7685,2184,6551,9988,12422,8710,2194,10986,360,6183,344,8911,8807,3689,5574,2913,4554,12183,12503,8633,4374,1146,8754,4250,6892,8663,9829,3815,1002,1845,2036,6617,9405,9806,8135,8213,6578,10614,6833,12062
274,10750,6230,6525,12383,2781,4960,8226,6434,9400,7162,9413,12586,4806,3281,5561,2020,10889,4657,8590,12063,3734,11116,12507,2800,3305,10532,1458,8882,6968,8534,9412,5070,691,6225,851,2644,6062,8811,9328,11847,6183,9967,4137,11758,9386,2593,8898,10162,438,6456,12021,5351,6347,5806,7116,6355,4482,5009,11716,12146,10098,6689,6284,9982,8259,6607,6013,3044,2232,8190,7265,8798,4056,8246,4396,12615,5051,10758,11327,6851,10305,10994,12417,2943,12321,9042,4632,13,12271,567,10260,12033,2380,7706,6640,12837,9255,6055,12012,1937
275,7335,7941,11305,1618,4946,9147,8645,12549,6226,344,10919,1994,6551,8749,11212,11140,9991,9584,1355,1840,4550,7512,8397,4482,2686,8621,12096,4140,6830,8861,9914,9367,758,11814,7656,8326,12545,12076,8068,12581,6598,2344,7817,12247,12427,5059,12224,12917,3241,9059,3047,5344,10275,3151,12020,2707,11068,10867,3757,10009,9703,11543,2390,11184,8111,6630,11652,907,6087,590,11765,2726,653,2536,4823,6778,2244,7491,12039,6268,5491,9913,4217,4694,567,1505,4621,8016,12417,1177,2001,6177,3332,7037,4936,10782,5993,11083,119,5091
276,4269,4037,5892,8754,4111,2768,9723,3228,13014,567,11591,12886,7706,5386,611,4305,5938,8203,2868,11285,5898,1569,5107,7118,6973,4470,1270,8374,2593,8083,325,12581,9358,12586,4699,7476,12188,3468,1177,10447,2853,8706,8164,5516,2664,5755,5349,10889,8540,4374,10540,2871,9008,3794,4135,6823,6129,6347,149,9455,2401,11366,9489,5224,10594,5046,5501,9601,4152,7430,9286,10722,959,11560,8826,6160,6512,865,10570,11103,9525,1387,7992,5768,8171,6660,12611,8169,2726,9218,7986,5547,1022,9367,3028,10368,7790,7255,9818,9892
277,2560,1965,5509,4134,6739,12673,5547,2606,10730,1826,6675,4884,6266,8133,9811,2615,10671,9700,2515,5126,8633,12067,5938,7313,3874,8762,9286,430,12256,7520,8621,7535,2325,5117,3487,1892,9495,9021,3815,1621,6540,4641,3069,4490,6761,7095,6331,5521,1524,11851,12611,3682,366,6609,12383,9764,9913,10758,2017,8864,5836,9163,4404,12437,5041,2122,344,2896,874,5267,653,3831,9907,9887,12088,10473,6258,5956,4764,7375,2967,4075,4379,1401,8790,11902,8528,9348,11352,1334,10889,11457,156,10163,4780,10886,4629,6629,10456,8979
278,2159,9680,3052,8190,6963,12726,6912,10289,10339,1163,8891,8169,590,392,6492,12647,6235,11863,7618,5986,5128,7743,2745,6669,8913,1816,9774,9642,8919,6796,110,1002,11290,3653,4590,4714,905,9831,3199,4884,4241,8933,756,12169,1364,567,11899,11784,4374,295,8456,7450,7767,2700,5516,675,1814,8749,2120,1714,8963,4313,2593,11746,6706,4229,8330,9727,8293,2672,2325,4284,6355,129,5261,12768,10271,11312,1604,5892,5887,8874,5790,12335,6613,4954,4892,12473,650,4984,4787,10216,6071,2637,4986,9481,10813,2501,851,1223
279,3363,139,1805,8148,2119,1671,4421,11225,1219,2536,615,7616,11612,3412,10360,2378,9977,12938,5077,5547,4658,10078,11659,8628,5566,4694,10597,3049,12017,11854,6815,11018,7203,8201,5958,11144,5659,9150,4166,5358,10723,2062,11166,3726,4641,9635,3433,2603,7176,9913,9089,2807,2722,9099,7552,6355,1845,3478,6874,1894,12070,12489,7781,7669,12256,6,11961,5703,1207,4482,9297,12484,2781,6502,9347,5657,11573,11295,686,2291,9769,169,9470,12332,3069,3270,4336,5353,12870,10105,8372,9328,6641,5696,10758,11430,5516,4510,690,1636
280,9028,8798,5238,2306,7793,9483,9059,8585,438,5285,4547,9951,5208,3781,12011,7616,10763,5417,10889,4135,7681,9548,10216,4325,1584,2294,2488,9468,11940,6512,1699,4269,3366,2853,5248,5977,9195,10368,5892,11354,6284,12454,6973,9754,5423,9720,1286,9549,11107,4974,6258,404,12897,13088,4657,11762,12960,567,5009,5376,12581,7743,10017,8710,1499,10256,11890,4346,8749,5547,7152,9489,10471,9420,233,4954,4230,5691,8882,11553,11285,6526,6930,11586,12324,11570,4949,10522,4374,6436,3044,6614,1458,10009,3653,11984,8326,282,2621,7335
281,12581,11565,9400,1411,8186,8171,2232,2026,8576,2330,4706,7171,5007,11758,9768,8935,11847,7063,12235,338,11978,1397,6690,2164,12938,601,2762,1024,12809,8775,8475,5768,7259,456,2756,2325,5547,11192,5754,12612,6759,9055,7624,1720,1569,1163,12109,10074,7550,2896,1451,1021,3794,3536,9718,7464,438,2994,575,12738,4247,1175,177,5918,12120,6795,169,9705,7757,4886,5307,4283,12579,418,6309,12188,2339,10596,4681,2110,344,6630,855,6416,9913,5700,11955,1870,1227,10484,9390,11852,9328,3257,9110,795,11398,3305,12378,5778
282,984,1220,8259,2020,2423,6288,6181,8925,4975,12672,4554,9609,7377,5316,5547,10216,11772,6714,1242,5833,7464,295,2889,3478,2749,5902,8418,2286,4222,4229,6844,8731,8164,4787,9483,3044,8190,10631,648,5932,9793,7308,6033,7118,5190,6897,6660,12020,4970,12567,1380,6778,4714,8846,5866,1135,11618,12615,7019,5529,229,8416,6837,12586,11092,6767,4330,1177,11430,6173,1579,4727,1017,4718,12807,8188,8203,567,10188,1475,9059,1245,5208,3511,7800,8374,11573,9781,4946,10763,7756,12842,11734,6453,656,1069,9854,1163,8874,344
283,4330,9911,8882,2031,6013,4237,892,6785,3781,855,401,11434,5273,9295,1120,11983,2621,3468,8562,8680,12664,1811,8478,11845,3487,3679,11565,11853,12062,10730,1353,3433,10569,12499,1584,621,2781,8389,7882,4421,12738,12773,10887,8010,7063,581,5803,10996,2399,6345,1309,12271,4587,1671,11671,4776,9731,4006,4946,9529,469,7797,10966,8166,120,7512,2230,8670,6659,4722,3541,7656,1681,7999,8294,1297,4714,13070,12284,11847,4699,5951,2370,11052,2560,1905,10771,5501,7920,5389,11696,11678,11527,10360,6663,1177,11515,2739,11128,402
284,12820,11865,2312,10202,1059,2995,2613,567,10137,6151,1536,2872,11678,8273,10601,12224,270,4884,10889,11371,10561,2438,10078,3475,4679,3112,11446,7810,3717,4135,3390,6779,5208,1725,7571,5316,8089,936,5473,2548,11344,9202,2750,625,6283,6823,11562,8621,6591,7144,6935,621,12088,11646,8450,8372,5196,11128,9483,3122,12553,1229,5573,11876,2360,7162,4482,3069,11830,10281,3788,10937,5140,169,8190,8951,65,9641,10656,4935,5125,8338,7159,2945,5547,4395,11043,3689,7430,3782,13006,6806,5008,11682,11207,10977,4910,6540,11758,12475
285,12614,5196,9480,10098,8076,1045,27,11543,4347,3743,842,1355,2276,2023,2408,10544,11473,4971,5263,4566,6806,8190,2607,4419,10302,6235,5764,11774,3942,5913,12993,2664,7315,1998,9892,429,11276,7910,10937,8041,10827,6553,4769,2677,12282,5668,8853,13076,8294,7841,2094,12332,2325,544,11736,11295,1639,1346,8633,8017,9766,1725,7230,8749,5516,5955,4374,7681,4856,12401,6661,7713,9481,3001,659,9545,6552,325,6935,6911,11582,6512,835,1380,10886,5975,6440,10866,2232,8089,6774,8591,5640,1075,11758,11912,12611,4010,4778,6345
286,11828,12586,3851,7656,1346,12634,3487,3516,3502,4912,11448,9720,6592,4229,5988,5730,5892,924,1163,10642,12994,2762,2947,10601,12195,6768,6919,12224,2593,10319,7411,5838,12581,8749,1970,2352,656,959,344,1457,3485,3862,6602,11395,9497,12504,2913,70,10216,5344,3069,7308,6892,1121,1951,1671,5128,11984,567,4060,3770,6499,8296,604,9532,11286,10484,2286,8889,12579,12384,4174,2209,4039,11716,12455,6864,6675,6183,3368,10380,10033,11582,2940,6505,10567,9811,12611,11565,590,1053,9080,12674,6843,8738,9244,6091,13007,10829,3712
287,7629,12417,9060,4482,6788,12103,4186,607,7641,4029,9318,1309,10810,11092,8481,9595,172,590,7722,5781,12581,6525,1565,8786,9367,9720,9202,9290,1471,12071,398,5366,5274,7609,10967,2223,11911,947,7479,5217,10550,7490,8180,11560,10358,194,4541,7656,9769,7760,6453,851,5253,479,9579,3167,11509,5768,4836,5553,8068,169,1584,7118,1965,6860,11847,1648,3195,6225,11839,12673,3741,9244,11211,10459,2110,3044,8141,1177,9232,11786,10777,10456,7968,23,10886,8216,6993,409,9419,6824,10679,10522,7141,8633,3597,4657,1340,1621
288,11984,1490,6806,13039,11736,3236,6036,11014,1951,5285,11565,4962,281,12295,3477,5553,6127,1534,5891,2776,1163,2004,1220,12507,10754,10601,7775,1458,2621,6114,2273,4282,3916,1055,9586,6509,11150,4229,9274,7744,1159,12765,9212,10438,8891,4374,11137,8908,1578,11215,11582,9891,117,12640,2281,9767,5267,1805,5820,12237,1797,12483,2022,6525,7794,7182,12204,6013,1621,6695,658,11747,627,8858,344,10964,9143,588,1017,11953,8941,11758,7308,5821,3052,11225,5502,3044,3647,10352,4396,6303,6678,9342,10550,3140,11351,4641,6018,3308
289,8786,3474,6974,10654,11762,4932,5516,2593,10341,5398,1497,6963,1017,12489,3621,9244,8089,7358,11781,8395,12993,2516,3352,12079,4140,9202,8645,10522,5902,5642,7754,8882,12615,3761,5547,169,11130,6678,6278,5495,1980,6643,9745,5231,12724,10933,3069,758,9366,10245,4396,750,1163,7162,360,3441,2356,12668,3169,13017,3311,6109,5044,5064,1894,7656,3398,968,8570,677,11506,8275,3671,1158,1446,7405,344,11137,4615,6796,6823,3580,9455,4039,6213,13000,9913,11092,4880,4229,7986,3156,6911,381,11782,8397,3516,11285,11946,9458
290,4269,12554,6504,11740,224,1505,2436,1309,1548,11591,3029,3195,2762,10601,8259,7178,4169,7337,122,1323,567,12952,3245,10720,2946,1981,1212,1444,2165,1493,3894,1985,13037,1558,6124,5781,3311,10754,8273,3557,12581,12578,8089,4222,11777,6541,3528,12431,6525,10281,7631,12388,2279,7743,12440,9878,4813,6265,5951,7116,6036,556,6284,11996,5130,3656,3278,433,590,11432,12224,5768,12489,11311,320,11147,5547,4429,9503,12611,3620,12188,8135,4273,5803,8846,4522,828,9701,9720,407,11958,2593,12885,1277,5590,8661,7251,124,2181
291,4753,4690,11562,11600,11394,5816,3332,7748,11530,10124,8628,8443,12586,5628,4132,4471,3447,9257,12696,10507,9473,6808,6173,2652,12018,4026,2325,12020,13063,6303,12950,960,2286,3167,4527,5871,567,5137,2174,9868,4622,9683,12968,5405,9234,10774,6383,8135,5420,4917,9913,12335,11777,5480,7150,10320,10597,2204,12581,1985,4657,12232,2137,908,3069,6645,9706,9761,2023,392,8064,3529,4610,12515,865,9503,8880,8164,2026,2627,2016,2966,923,5156,9532,10544,2673,6355,3044,10468,10412,10654,5892,1965,6181,12702,6690,12062,3169,5547
292,5457,3159,5350,10886,8607,9304,12188,13043,9754,2756,30,11242,7531,3439,12702,7038,5106,7968,3682,9642,11582,8374,9945,10889,4188,5658,5265,828,11833,9683,3245,11899,12280,1297,9471,1850,6872,9988,10775,11750,12843,5208,2815,5429,4587,9834,3782,12768,6181,5289,567,8882,7433,8633,4935,5781,9525,11752,4182,2286,11597,5768,3610,7218,7176,10601,7276,11158,4482,1212,3533,12993,8635,12873,1309,6528,5104,5948,433,5902,10416,12341,762,7706,9328,6309,1522,11054,2213,7567,4374,9496,3016,3349,5977,8190,2909,9913,11446,492
293,2898,4151,11758,11746,8190,5322,10116,2796,9146,10544,4952,11946,7300,1667,1059,10575,11075,8584,13010,8016,11597,7968,4657,5258,867,2273,6548,1078,6907,6391,3069,2096,1946,1497,7074,5892,8259,11254,3433,7549,3316,12747,6337,8135,11425,9875,210,9024,8276,8374,6958,2781,344,7552,3478,6707,2569,1146,3228,10522,2330,10601,5547,11043,9913,12631,12790,1185,1693,4737,9720,8293,5789,9777,11107,11489,7649,9532,2911,9390,2864,10847,12224,12271,9063,7464,10968,4884,6908,11573,4026,11716,12837,6427,7986,11268,10810,5516,8061,6691
294,3069,12955,8190,9681,6173,1569,7110,7512,5649,6617,11612,5665,10553,10666,8116,11285,3529,8990,6892,2381,1145,8770,905,12968,4425,6256,5948,5612,10305,10066,4229,10505,2868,13018,8083,9468,695,10614,12033,6748,8128,3369,2781,5472,12807,9181,1257,6263,11311,2762,7131,1843,12308,8135,5433,10382,1648,5186,4347,6963,12108,3781,5973,6883,2945,8798,10047,23,2312,5535,470,9974,2519,11582,3656,8961,11092,8259,7308,171,12256,6151,7059,6837,8786,11253,10229,8952,6139,7339,13074,6129,5237,12202,10473,1621,2767,5516,3947,2226
295,5356,4590,5627,9383,11140,4186,7019,9723,8696,6781,2325,9280,2078,3487,5516,12768,8171,7350,12833,1224,6808,7308,5547,6678,4657,1585,8438,7754,5009,7470,12807,2209,9413,8036,7013,4883,11432,2605,8064,11865,430,2593,11758,7656,5935,6171,4587,8507,2429,8846,11210,8135,8146,7677,3354,12033,2036,3504,10601,745,8756,4530,1671,1247,9250,12287,6569,8304,11326,4151,11430,1425,3098,5199,3157,7339,8717,1776,11276,12100,10682,6974,8540,4374,5208,10105,12778,5887,5658,9656,8345,11891,11512,1985,11184,6323,5053,6087,5285,1380
296,5120,2781,5575,745,6318,2113,6934,10870,2682,10471,1129,8089,1559,7986,4374,9143,5114,6783,11354,4580,1263,1497,10080,10289,2550,6293,1779,7149,12305,11211,12226,6600,8374,6974,1008,1387,5790,8301,563,7712,23,6100,12273,5849,3596,5285,12537,360,5589,7037,1002,4548,6623,11281,2013,6311,6613,2593,295,9338,2325,10892,9720,10081,2999,2330,2286,1318,9957,3336,6813,309,11640,3814,5768,6874,5540,9000,12611,1365,3456,3909,7228,3069,2393,11600,169,10171,1724,10149,6021,6223,7459,5239,10881,8657,330,5516,11309,12020
